frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
65682780,0.065000,1,9475,1499.992310,1941.445679,2525,6077,873,0.155363,0.147223,0.244001,311.266571,1467.505249,0.042183,0.032720,0.830925,0.607705,0.324453,0,0
65682810,0.065000,1,9475,1499.992310,1942.689087,2519,6079,877,0.155334,0.147242,0.243566,311.087341,1467.755737,0.042186,0.032709,0.819263,0.603162,0.323891,0,0
65682840,0.065000,1,9475,1499.992310,1943.904419,2519,6075,881,0.155341,0.147373,0.242208,311.700928,1468.014526,0.042184,0.032665,0.816929,0.601653,0.323993,0,1
65682870,0.065000,1,9475,1499.992188,1945.060303,2515,6075,885,0.155296,0.147478,0.241223,311.772736,1468.286499,0.042181,0.032627,0.866481,0.602934,0.324703,0,0
65682900,0.065000,1,9475,1499.992432,1946.172607,2511,6076,888,0.155243,0.147690,0.239639,311.819641,1468.760132,0.042177,0.032572,0.854489,0.607483,0.324002,0,0
65682930,0.065000,1,9475,1499.992310,1947.258057,2508,6076,891,0.155233,0.147688,0.239397,311.996277,1469.250610,0.042178,0.032564,0.842589,0.621558,0.325076,0,0
65682960,0.065000,1,9475,1499.992065,1948.303589,2504,6079,892,0.155231,0.147708,0.239201,312.054474,1470.130005,0.042181,0.032559,0.858956,0.618382,0.323540,0,0
65682990,0.065000,1,9475,1499.991699,1949.311279,2500,6081,894,0.155242,0.147740,0.238776,312.141174,1470.807861,0.042179,0.032547,0.897409,0.628061,0.322178,0,0
65683020,0.065000,1,9475,1499.991577,1950.294312,2497,6085,893,0.155228,0.147865,0.238093,312.329681,1472.051880,0.042182,0.032521,0.836671,0.625524,0.320959,0,0
65683050,0.065000,1,9474,1499.991699,1951.263306,2496,6080,898,0.155275,0.147811,0.237998,312.901550,1472.141479,0.042178,0.032529,0.884370,0.641247,0.320379,0,0
65683080,0.065000,1,9474,1499.992065,1952.186768,2492,6083,899,0.155231,0.147858,0.237737,312.824982,1472.998657,0.042176,0.032517,0.881136,0.655283,0.322398,0,0
65683110,0.065000,1,9474,1499.991943,1953.065430,2486,6080,908,0.155229,0.147776,0.237449,312.488464,1472.349854,0.042179,0.032505,0.897121,0.659786,0.322674,0,0
65683140,0.065000,1,9474,1499.991699,1953.932129,2479,6084,911,0.155081,0.147958,0.236396,311.961975,1472.846191,0.042170,0.032471,0.901387,0.647890,0.322732,0,0
65683170,0.065000,1,9474,1499.991943,1954.792358,2475,6083,916,0.155035,0.148061,0.235387,311.730896,1472.978516,0.042168,0.032442,1.122940,0.651789,0.322281,0,0
65683200,0.065000,1,9474,1499.992310,1955.636719,2469,6082,923,0.154970,0.148203,0.234006,311.170197,1472.744263,0.042165,0.032403,0.836328,0.655424,0.324760,0,0
65683230,0.065000,1,9474,1499.992310,1956.429443,2462,6079,933,0.154902,0.148200,0.233336,310.576630,1471.995850,0.042164,0.032392,0.861501,0.660492,0.328619,0,0
65683260,0.065000,1,9474,1499.992554,1957.159790,2448,6088,938,0.154222,0.148511,0.232740,309.063416,1472.176514,0.042166,0.032373,0.833479,0.663606,0.327050,0,0
65683290,0.065000,1,9474,1499.992798,1957.850830,2428,6102,944,0.154165,0.148565,0.232122,306.612244,1472.181763,0.042161,0.032367,0.846111,0.655507,0.327251,0,0
65683320,0.065000,1,9474,1499.992310,1958.488403,2418,6106,950,0.153834,0.148672,0.231809,305.595520,1472.203979,0.042132,0.032362,0.877119,0.655154,0.327412,0,0
65683350,0.065000,1,9474,1499.992554,1959.057495,2411,6109,954,0.153704,0.148728,0.231464,305.116119,1472.581177,0.042123,0.032353,0.883585,0.661498,0.325624,0,1
65683380,0.065000,1,9474,1499.992432,1959.583618,2403,6111,960,0.153602,0.148877,0.230297,304.510864,1472.606689,0.042116,0.032317,0.861767,0.672788,0.325300,0,0
65683410,0.065000,1,9473,1499.993164,1960.096191,2395,6114,964,0.153600,0.148849,0.230336,304.023956,1472.974854,0.042108,0.032319,0.890828,0.681530,0.323674,0,0
65683440,0.065000,1,9473,1499.993286,1960.598267,2382,6122,969,0.153638,0.148889,0.229634,302.541534,1473.164062,0.042108,0.032316,0.869325,0.706834,0.322204,0,0
65683470,0.065000,1,9473,1499.993408,1961.059204,2370,6122,981,0.153679,0.149048,0.227610,301.159729,1472.183350,0.042113,0.032269,0.841961,0.711283,0.323538,0,1
65683500,0.065000,1,9473,1499.994019,1961.462769,2352,6135,986,0.153506,0.149102,0.227376,298.798126,1472.403320,0.042096,0.032291,0.860634,0.704621,0.325956,0,0
65683530,0.065000,1,9473,1499.993896,1961.833984,2337,6147,989,0.153279,0.149050,0.228065,296.802673,1472.963135,0.042076,0.032319,0.882506,0.764361,0.326260,0,0
65683560,0.065000,1,9473,1499.993774,1962.165161,2312,6169,992,0.152638,0.149389,0.227316,293.271179,1473.516235,0.042078,0.032317,0.842053,0.698911,0.330816,0,0
65683590,0.065000,1,9473,1499.993530,1962.442993,2292,6181,1000,0.151778,0.149814,0.226107,290.453827,1473.240356,0.042067,0.032297,0.834444,0.709709,0.330351,0,0
65683620,0.065000,1,9473,1499.993286,1962.681152,2274,6194,1005,0.150691,0.150301,0.225217,287.856049,1473.469727,0.042092,0.032269,0.857580,0.683876,0.328786,0,0
65683650,0.065000,1,9473,1499.993286,1962.896729,2251,6209,1013,0.150242,0.150463,0.224641,284.342346,1473.204346,0.042063,0.032257,0.898685,0.677538,0.329237,0,0
65683680,0.065000,1,9473,1499.992920,1963.063965,2231,6222,1020,0.149620,0.150661,0.224276,281.251129,1473.115479,0.042072,0.032253,0.923818,0.674924,0.328688,0,0
65683710,0.065000,1,9472,1499.993042,1963.186401,2214,6232,1026,0.149554,0.150794,0.223313,278.828918,1473.189575,0.042065,0.032228,0.855904,0.673832,0.328171,0,0
65683740,0.065000,1,9472,1499.992920,1963.644775,2204,6234,1034,0.149515,0.150855,0.222458,277.325867,1472.956055,0.042066,0.032212,0.846622,0.673131,0.329165,0,0
65683770,0.065000,1,9470,1499.993408,1964.427734,2195,6233,1042,0.149534,0.150817,0.222371,276.457672,1472.741943,0.042058,0.032221,0.863796,0.675595,0.329977,0,0
65683800,0.065000,1,9470,1499.993042,1965.142700,2184,6235,1051,0.149468,0.150719,0.222465,274.744415,1472.399170,0.042053,0.032235,0.879411,0.680053,0.334533,0,0
65683830,0.065000,1,9470,1499.992676,1965.810059,2177,6230,1063,0.149387,0.150686,0.222002,273.608521,1471.623779,0.042054,0.032226,0.841805,0.684197,0.335318,0,0
65683860,0.065000,1,9470,1499.992188,1966.414551,2174,6228,1068,0.149251,0.150879,0.220815,273.095947,1471.939941,0.042042,0.032188,0.856655,0.699038,0.337091,0,0
65683890,0.065000,1,9469,1499.991943,1966.932617,2167,6228,1074,0.149297,0.150856,0.220599,272.201660,1472.111816,0.042038,0.032184,0.876487,0.702949,0.337335,0,0
65683920,0.065000,1,9469,1499.992188,1967.369385,2157,6239,1073,0.149223,0.150950,0.220248,270.659424,1473.334351,0.042030,0.032188,0.906331,0.686952,0.336020,0,0
65683950,0.065000,1,9469,1499.991821,1967.730591,2149,6237,1083,0.149151,0.150896,0.220051,269.503174,1472.906372,0.042026,0.032214,0.900474,0.684000,0.341628,0,0
65683980,0.065000,1,9467,1499.992188,1968.032715,2143,6230,1094,0.149164,0.150718,0.220607,269.135590,1472.353149,0.042021,0.032252,0.894562,0.686086,0.342935,0,0
65684010,0.065000,1,9467,1499.991211,1968.270630,2140,6222,1105,0.149142,0.150547,0.220913,268.822540,1471.828125,0.042021,0.032322,0.814778,0.686127,0.352070,0,0
65684040,0.065000,1,9466,1499.991333,1968.450195,2135,6225,1106,0.149151,0.150510,0.221171,268.373016,1472.749878,0.042018,0.032342,0.880346,0.685092,0.353144,0,0
65684070,0.065000,1,9466,1499.991455,1968.543213,2131,6219,1116,0.149055,0.150545,0.220525,267.859802,1472.373901,0.042011,0.032350,0.887151,0.685675,0.356838,0,0
65684100,0.065000,1,9466,1499.990845,1968.568726,2127,6210,1129,0.148961,0.150364,0.220882,267.320831,1471.585815,0.042007,0.032403,0.859632,0.689086,0.360767,0,0
65684130,0.065000,1,9465,1499.990845,1968.524536,2122,6205,1138,0.149031,0.150432,0.219950,266.831604,1471.388306,0.042009,0.032386,0.897431,0.703383,0.361346,0,0
65684160,0.065000,1,9465,1499.990967,1968.387329,2116,6206,1143,0.148935,0.150446,0.219741,265.893616,1471.758179,0.042005,0.032394,0.909837,0.696542,0.360292,0,0
65684190,0.065000,1,9465,1499.990112,1968.180176,2108,6210,1147,0.148734,0.150511,0.219507,264.531281,1472.266357,0.041996,0.032388,0.890491,0.701948,0.359426,0,0
65684220,0.065000,1,9465,1499.989990,1967.925781,2104,6200,1161,0.148604,0.150348,0.219778,263.859497,1471.389771,0.041988,0.032368,0.914649,0.702497,0.365424,0,0
65684250,0.065000,1,9465,1499.988770,1967.597656,2098,6192,1175,0.148559,0.150238,0.219601,262.827454,1470.540771,0.041983,0.032327,0.866953,0.704310,0.368344,0,0
65684280,0.065000,1,9465,1499.988647,1968.453247,2098,6187,1180,0.148559,0.150240,0.219295,262.943176,1470.928711,0.041983,0.032323,0.923952,0.705465,0.371313,0,0
65684310,0.065000,1,9465,1499.988281,1969.304443,2092,6192,1181,0.148552,0.150193,0.219487,261.909119,1471.847412,0.041984,0.032330,0.829465,0.710852,0.372098,0,0
65684340,0.065000,1,9465,1499.987305,1970.071777,2089,6190,1186,0.148614,0.150128,0.219422,261.414368,1472.221924,0.041987,0.032329,0.881895,0.723511,0.375722,0,0
65684370,0.065000,1,9465,1499.987061,1970.754395,2086,6190,1189,0.148563,0.150258,0.218653,260.868286,1472.863159,0.041983,0.032303,0.861668,0.791152,0.383495,0,0
65684400,0.065000,1,9464,1499.985596,1971.357422,2080,6196,1188,0.148620,0.150477,0.217590,259.988403,1474.030151,0.041985,0.032281,0.855413,0.742902,0.375460,0,0
65684430,0.065000,1,9464,1499.985596,1971.860107,2072,6204,1188,0.148528,0.150405,0.218113,258.533447,1475.064331,0.041990,0.032319,0.865854,0.759390,0.364586,0,0
65684460,0.065000,1,9464,1499.985596,1972.265747,2066,6208,1190,0.148459,0.150420,0.218029,257.538544,1475.824951,0.041991,0.032331,0.880805,0.748128,0.359357,0,0
65684490,0.065000,1,9464,1499.983276,1972.587402,2057,6214,1193,0.148489,0.150396,0.217916,255.969406,1476.447021,0.041999,0.032326,0.902484,0.753649,0.358411,0,0
65684520,0.065000,1,9464,1499.983032,1972.843872,2049,6219,1196,0.148439,0.150553,0.217005,254.526443,1477.060669,0.041994,0.032308,0.933393,0.745031,0.356169,0,0
65684550,0.065000,1,9463,1499.981567,1973.046387,2046,6212,1205,0.148504,0.150573,0.216418,254.268417,1476.860840,0.041991,0.032319,0.979307,0.768719,0.360051,0,0
65684580,0.065000,1,9463,1499.982422,1973.193481,2039,6215,1209,0.148361,0.150679,0.215884,252.941818,1477.328369,0.041985,0.032309,0.952413,0.760518,0.359755,0,0
65684610,0.065000,1,9463,1499.983765,1973.254639,2033,6213,1217,0.148301,0.150588,0.216009,251.727081,1477.261353,0.041987,0.032335,0.945436,0.760775,0.358988,0,0
65684640,0.065000,1,9463,1499.984863,1973.276245,2027,6212,1224,0.148260,0.150510,0.216085,250.388489,1477.330811,0.041987,0.032369,0.927628,0.760448,0.359531,0,0
65684670,0.065000,1,9462,1499.984985,1973.240723,2021,6206,1235,0.148208,0.150525,0.215622,249.342514,1476.877686,0.041984,0.032385,0.909865,0.759977,0.361276,0,0
65684700,0.065000,1,9461,1499.983765,1973.149048,2011,6212,1238,0.148074,0.150689,0.214960,247.510834,1477.485352,0.041967,0.032391,0.949465,0.765568,0.361798,0,0
65684730,0.065000,1,9461,1499.982300,1972.980591,2004,6216,1241,0.147894,0.150720,0.214929,245.961868,1478.100464,0.041960,0.032400,0.925836,0.843703,0.361275,0,0
65684760,0.065000,1,9461,1499.981689,1972.835571,1996,6209,1256,0.147580,0.150908,0.213711,243.950989,1477.134888,0.041937,0.032400,0.881202,0.762450,0.366490,0,0
65684790,0.065000,1,9461,1499.981323,1972.589722,1993,6202,1266,0.147486,0.151031,0.212755,243.073471,1476.867065,0.041933,0.032410,0.899287,0.755017,0.368793,0,0
65684820,0.065000,1,9461,1499.979858,1972.301392,1986,6200,1275,0.147385,0.151042,0.212401,241.556259,1476.743286,0.041936,0.032467,0.981382,0.751839,0.374998,0,0
65684850,0.065000,1,9461,1499.979492,1971.971191,1973,6205,1283,0.147182,0.150993,0.212532,238.669312,1476.749023,0.041932,0.032489,0.889403,0.753055,0.378349,0,0
65684880,0.065000,1,9459,1499.978760,1971.560791,1968,6194,1297,0.147282,0.151004,0.211884,237.981522,1476.020874,0.041933,0.032487,0.928924,0.761024,0.379469,0,0
65684910,0.065000,1,9459,1499.977295,1971.113159,1963,6186,1310,0.147274,0.150996,0.211312,236.842392,1475.429199,0.041939,0.032501,0.939229,0.778952,0.380517,0,1
65684940,0.065000,1,9459,1499.976685,1970.674927,1961,6177,1321,0.147282,0.151052,0.210533,236.091476,1475.094360,0.041941,0.032502,0.869984,0.769081,0.382474,0,0
65684970,0.065000,1,9459,1499.974731,1970.235352,1958,6170,1331,0.147345,0.150915,0.210617,235.077240,1474.878052,0.041944,0.032541,0.880321,0.771060,0.389681,0,1
65685000,0.065000,1,9459,1499.972534,1969.697876,1957,6163,1339,0.147366,0.151053,0.209591,234.480286,1474.915649,0.041945,0.032522,0.876651,0.783054,0.388814,0,0
65685030,0.065000,1,9459,1499.969116,1969.129517,1951,6147,1361,0.147329,0.151070,0.208609,232.795746,1473.304565,0.041946,0.032578,0.900750,0.800825,0.399691,0,0
65685060,0.065000,1,9459,1499.969482,1968.469971,1945,6140,1374,0.147265,0.150878,0.208995,231.252518,1472.825195,0.041945,0.032608,0.856803,0.805049,0.408243,0,0
65685090,0.065000,1,9459,1499.967041,1967.784790,1941,6115,1403,0.147244,0.150610,0.208981,230.165039,1470.549194,0.041947,0.032687,0.917105,0.927635,0.436039,0,0
65685120,0.065000,1,9459,1499.964966,1967.074829,1938,6093,1428,0.147205,0.150547,0.208274,229.412064,1468.855347,0.041947,0.032780,0.900614,0.807564,0.454595,0,0
65685150,0.065000,1,9459,1499.958252,1966.382202,1932,6073,1454,0.147160,0.150513,0.207427,227.836899,1467.173706,0.041948,0.032910,0.923901,0.806508,0.479752,0,1
65685180,0.065000,1,9458,1499.956177,1966.305542,1928,6059,1471,0.147207,0.150499,0.206863,226.805695,1466.553711,0.041949,0.032988,0.920828,0.791432,0.491024,1,0
65685210,0.065000,1,9457,1499.953613,1966.346680,1927,6035,1495,0.147283,0.150264,0.206905,226.313156,1465.256714,0.041951,0.033125,0.937286,0.773289,0.500209,0,0
65685240,0.065000,1,9457,1499.951294,1966.332153,1920,6017,1520,0.147334,0.150062,0.206695,224.345596,1463.948853,0.041951,0.033225,0.856578,0.794246,0.531123,0,0
65685270,0.065000,1,9456,1499.952271,1966.298706,1917,6003,1536,0.147377,0.150152,0.205794,223.622955,1463.613281,0.041945,0.033260,0.874323,0.753239,0.534145,0,0
